364158.29	6414231.32
364157.93	6414224.55
364151.13	6414224.90
364150.77	6414218.13
364150.41	6414211.36
364150.05	6414204.59
364149.69	6414197.82
364149.33	6414191.05
364148.97	6414184.28
364148.61	6414177.51
364148.25	6414170.74
364141.45	6414171.09
364141.09	6414164.32
364140.73	6414157.55
364140.37	6414150.78
364140.01	6414144.01
364139.65	6414137.24
364139.29	6414130.47
364138.93	6414123.70
364132.13	6414124.05
364131.77	6414117.28
364131.41	6414110.51
364131.05	6414103.74
364130.69	6414096.97
364130.33	6414090.20
364123.53	6414090.55
364123.17	6414083.78
364122.81	6414077.01
364122.45	6414070.24
364122.09	6414063.47
364121.73	6414056.70
364114.93	6414057.05
364114.57	6414050.28
364114.21	6414043.51
364113.85	6414036.74
364113.49	6414029.97
364113.13	6414023.20
364106.33	6414023.55
364105.97	6414016.78
364105.61	6414010.01
364105.25	6414003.24
364104.89	6413996.47
364098.09	6413996.82
364097.73	6413990.05
364097.37	6413983.28
364097.01	6413976.51
364096.65	6413969.74
364089.85	6413970.09
364089.49	6413963.32
364089.13	6413956.55
364088.77	6413949.78
364088.41	6413943.01
364081.61	6413943.36
364081.25	6413936.59
364080.89	6413929.82
364080.53	6413923.05
364080.17	6413916.28
364079.81	6413909.51
364073.01	6413909.86
364072.65	6413903.09
364072.29	6413896.32
364071.93	6413889.55
364071.57	6413882.78
364071.21	6413876.01
364064.41	6413876.36
364064.05	6413869.59
364063.69	6413862.82
364063.33	6413856.05
364062.97	6413849.28
364056.17	6413849.63
364055.81	6413842.86
364055.45	6413836.09
364055.09	6413829.32
364054.73	6413822.55
364054.37	6413815.78
364054.01	6413809.01
364053.65	6413802.24
364046.85	6413802.59
364046.49	6413795.82
364046.13	6413789.05
364045.77	6413782.28
364045.41	6413775.51
364045.05	6413768.74
364044.69	6413761.97
364044.33	6413755.20
364043.97	6413748.43
364037.17	6413748.78
364036.81	6413742.01
364036.45	6413735.24
364036.09	6413728.47
364035.73	6413721.70
364035.37	6413714.93
364035.01	6413708.16
364034.65	6413701.39
364034.29	6413694.62
364027.49	6413694.97
364027.13	6413688.20
364026.77	6413681.43
364026.41	6413674.66
364026.05	6413667.89
364025.69	6413661.12
364025.33	6413654.35
364024.97	6413647.58
364024.61	6413640.81
364017.81	6413641.16
364017.45	6413634.39
364017.09	6413627.62
364016.73	6413620.85
364016.37	6413614.08
364016.01	6413607.31
364015.65	6413600.54
364015.29	6413593.77
364014.93	6413587.00
364008.13	6413587.35
364007.77	6413580.58
364007.41	6413573.81
364007.05	6413567.04
364006.69	6413560.27
364006.33	6413553.50
364005.97	6413546.73
364005.61	6413539.96
364005.25	6413533.19
364004.89	6413526.42
363998.09	6413526.77
363997.73	6413520.00
363997.37	6413513.23
363997.01	6413506.46
363996.65	6413499.69
363996.29	6413492.92
363995.93	6413486.15
363995.57	6413479.38
363995.21	6413472.61
363988.41	6413472.96
363988.05	6413466.19
363987.69	6413459.42
363987.33	6413452.65
363986.97	6413445.88
363986.61	6413439.11
363986.25	6413432.34
363985.89	6413425.57
363985.53	6413418.80
363985.17	6413412.03
363984.81	6413405.26
363984.45	6413398.49
363984.09	6413391.72
363977.29	6413392.07
363976.93	6413385.30
363976.57	6413378.53
363976.21	6413371.76
363975.85	6413364.99
363975.49	6413358.22
363975.13	6413351.45
363974.77	6413344.68
363974.41	6413337.91
363967.61	6413338.26
363967.25	6413331.49
363966.89	6413324.72
363966.53	6413317.95
363966.17	6413311.18
363965.81	6413304.41
363965.45	6413297.64
363965.09	6413290.87
